cdc,scrip,value
952350614582,ENGRO,152880.0
866944071413,MEBL,27564060.0
260237632927,HBL,1166505.0
290375497836,PSO,2088720.0
907074515396,LUCK,45895200.0
542137883486,FFC,23760.0
254404604393,LUCK,1145300.0
049138971684,PPL,1951320.0
287028157348,LUCK,19003400.0
253804805290,FFC,9833010.0
642362846509,FFC,16498900.0
606954128413,SYS,11480520.0
460306277868,FFC,2600620.0
199960358794,HBL,18615820.0
820886428350,OGDC,1312920.0
109390627163,SYS,1397220.0
820258907539,LUCK,1329900.0
755240191964,MEBL,111910.0
873283068410,ENGRO,3602200.0
578910978489,SYS,256940.0
181231873788,HBL,15655430.0
481658561787,LUCK,871650.0
933075779486,SYS,46980.0
744160425236,PSO,88560.0
262061610824,MEBL,19344090.0
300028667302,HBL,2621620.0
722050469827,MARI,142847700.0
690939104687,OGDC,9244320.0
132253395038,PPL,669900.0
606468554590,MEBL,4260940.0
065811671001,ENGRO,27283200.0
910867769385,PSO,28782720.0
839676769104,LUCK,190450.0
830695092119,HBL,17734220.0
895232730778,SYS,10335020.0
671753347874,SYS,16030040.0
294582695063,PPL,1768725.0
444982170711,PSO,507060.0
000583623101,FFC,18962790.0
276268268135,LUCK,170950.0
151451137238,MARI,22131200.0
879803720579,FFC,2124980.0
753876527609,OGDC,111000.0
775809148940,PSO,30105180.0
082256460899,PSO,515880.0
273983456882,LUCK,16562000.0
935170667230,FFC,308440.0
774410820634,MEBL,452200.0
888742709488,PPL,175770.0
654690222504,MARI,41480800.0
769511099041,MEBL,205770.0
680834156224,ENGRO,4304720.0
870962045642,FFC,21677810.0
777912447942,SYS,14806820.0
635461307761,ENGRO,7725760.0
380641730060,OGDC,1622040.0
989272342757,PPL,2460780.0
461937146947,HBL,16044360.0
618456593684,LUCK,1558700.0
154184370216,SYS,4743240.0
404136615628,LUCK,17379050.0
896840568665,PPL,2008335.0
241354947103,ENGRO,4395720.0
287256869416,PSO,2937960.0
054195185523,FFC,5374270.0
776649205469,ENGRO,54740560.0
892461310210,FFC,16390880.0
160761289428,SYS,93136400.0
131557777210,ENGRO,362600.0
032549014813,HBL,6365.0
847365825215,MEBL,538460.0
253106194299,MARI,4341500.0
596435646121,MARI,214821600.0
507181558745,HBL,17860.0
946682338608,OGDC,2370120.0
688062059385,MEBL,457140.0
132028883125,MEBL,26862770.0
810886985682,OGDC,2872800.0
461651953647,MARI,50061200.0
156334097790,MARI,43291500.0
545576240788,OGDC,2385120.0
852783863845,SYS,2524740.0
782623219356,FFC,295900.0
137792468900,SYS,754580.0
983819615587,LUCK,7907250.0
396631287105,ENGRO,5935440.0
081845992149,ENGRO,38457720.0
037895542288,SYS,85968760.0
938592635836,PPL,2296560.0
826631911425,MARI,33894100.0
875721110311,HBL,3004945.0
272376218208,ENGRO,7757680.0
560794675095,ENGRO,116760.0
808088468903,MARI,6775400.0
019917666054,LUCK,16793400.0
438012003729,MEBL,5649840.0
419844346957,MEBL,5603860.0
839171511497,HBL,10407535.0
331976634054,ENGRO,418040.0
608952304090,ENGRO,671160.0
724836779765,HBL,21470.0
657111661110,FFC,150810.0
841540232644,PSO,2796840.0
712110621440,HBL,18815985.0
355903716619,FFC,9059380.0
519310618463,ENGRO,7121520.0
553625764531,MEBL,398240.0
413025079534,HBL,116375.0
999756880383,MARI,1238800.0
493852671555,PPL,2929395.0
965641318794,ENGRO,23601760.0
406548302362,ENGRO,6174000.0
208147890543,HBL,9316650.0
588585303575,PSO,1978020.0
206428598101,SYS,40640600.0
271261933079,MEBL,329650.0
164946644591,LUCK,32947200.0
826012669951,HBL,2424685.0
433051469566,FFC,303710.0
614396239077,MARI,4162900.0
463766416569,MARI,17537000.0
988510362689,MARI,6173100.0
846888039208,MEBL,41040.0
088829310285,HBL,2580390.0
268184796718,ENGRO,1427720.0
079493897837,LUCK,8006050.0
052794970533,MEBL,17178280.0
922635323334,FFC,2782340.0
014307767545,PPL,2859465.0
872214840002,FFC,14960.0
649843226426,ENGRO,983640.0
442183465842,ENGRO,2147320.0
229905099400,HBL,222870.0
051920990531,SYS,16402980.0
716900942328,HBL,14230145.0
224587638924,SYS,100636960.0
773342097065,HBL,883785.0
473334633824,HBL,714495.0
195824819432,SYS,11772260.0
532136735598,MEBL,32677910.0
013376955334,ENGRO,521640.0
296718029558,ENGRO,670600.0
974598165926,ENGRO,7220640.0
124294771221,LUCK,713050.0
834127540039,ENGRO,5416600.0
924020182581,PPL,3647175.0
375006276252,MARI,1917100.0
753380500778,FFC,2920060.0
238517630925,MARI,27428400.0
411160780675,ENGRO,248080.0
326583358472,MEBL,37994300.0
055242778133,LUCK,51113400.0
168477941810,OGDC,1803120.0
858503700397,PPL,8489880.0
551979213651,LUCK,9881950.0
130443061625,HBL,20900.0
343804050851,PPL,1174425.0
284718771655,PPL,2312520.0
900661012247,MEBL,32300.0
000954435672,MEBL,217740.0
165397148044,FFC,1442430.0
415438640733,LUCK,26016250.0
725684380965,FFC,8679880.0
953944218213,LUCK,11131250.0
327719045083,FFC,2792680.0
213501426196,ENGRO,52931200.0
211708055077,SYS,722680.0
758934145809,MARI,53633200.0
545202142269,ENGRO,5471200.0
242160011943,HBL,271985.0
990790282253,MEBL,353020.0
309575769855,HBL,576935.0
509718588504,MARI,910100.0
759921840616,MEBL,5603100.0
934424088217,FFC,13430230.0
669379048782,OGDC,54600.0
559487419704,PPL,7033950.0
468964248153,MEBL,1682640.0
344250444153,FFC,12073490.0
601867742971,MARI,174169200.0
660589347704,ENGRO,55946800.0
868747560488,ENGRO,36105720.0
425056560093,PPL,15832845.0
112965155554,PSO,938160.0
342931504997,PPL,3439590.0
137130165115,PPL,7719495.0
007093528609,MEBL,28057680.0
429123379412,FFC,735020.0
217113253642,ENGRO,827400.0
065401015705,MARI,24291500.0
116115480022,SYS,110800880.0
089480839674,FFC,3004980.0
811802428964,MARI,49854100.0
325698615123,HBL,1701450.0
786106848977,PSO,38340.0
923454745380,ENGRO,55175120.0
128903603205,HBL,87970.0
434507586411,MARI,257431000.0
215073325727,PSO,504720.0
033279133943,PSO,534780.0
510852840981,ENGRO,1526840.0
859247096075,OGDC,1967280.0
543968685985,HBL,41800.0
104497280589,LUCK,581750.0
066228815704,OGDC,471480.0
856121333274,ENGRO,4333000.0
475993672593,MARI,268243900.0
802947799527,MARI,48790100.0
377313915386,HBL,2335860.0
391694731236,HBL,152190.0
609810933909,SYS,16398920.0
419818698513,LUCK,19482450.0
156403405912,MEBL,115900.0
197175382467,FFC,151690.0
122412370066,SYS,13329560.0
493989313721,MEBL,16946480.0
232942040083,LUCK,1658800.0
276717092130,PPL,33915.0
981604421552,PPL,20089230.0
651401401691,MEBL,3998170.0
787081470767,PPL,18296145.0
730344403702,SYS,12482180.0
879781188550,MARI,1026000.0
816739417576,FFC,263230.0
034423733533,PPL,162750.0
693586432579,HBL,9959040.0
313834532678,LUCK,13317850.0
803270781229,PSO,4461120.0
632531619645,PPL,646695.0
674062726896,LUCK,1271400.0
025720697597,MEBL,5943010.0
331826057033,HBL,12421535.0
392956006670,FFC,49940.0
689314962618,MEBL,25688950.0
641631306693,OGDC,235800.0
698030587079,SYS,4653920.0
752716861279,LUCK,6749600.0
239182067874,MARI,334242300.0
063987713991,FFC,14576320.0
960103819226,PSO,25914780.0
907098335058,OGDC,316800.0
656405783874,LUCK,108175600.0
151633423083,PSO,340020.0
939326903256,ENGRO,55845160.0
581687771714,ENGRO,23567040.0
443537512616,ENGRO,327880.0
041716601126,MEBL,1924700.0
485350476971,ENGRO,562520.0
974944930179,PSO,19719360.0
580993010162,ENGRO,572880.0
518010665493,MEBL,8282100.0
371005683938,SYS,6533120.0
275794982874,HBL,7667355.0
090238672842,HBL,190665.0
447703539645,PPL,1338015.0
462943901732,MARI,307148300.0
175369172085,HBL,7203945.0
738684852023,MEBL,566390.0
235274626677,MARI,22507400.0
712811143223,PPL,11267445.0
576262228697,FFC,201410.0
915291072311,PSO,3305700.0
249018652148,OGDC,25920.0
133076163819,OGDC,19920720.0
817172016225,SYS,103630920.0
254416552132,MARI,170891700.0
674393555461,OGDC,21097080.0
045358034922,LUCK,664300.0
089238482853,SYS,16068900.0
379378118256,LUCK,14680250.0
932303937882,LUCK,1677000.0
369505930315,HBL,967860.0
414446528140,MEBL,2966850.0
272632461129,HBL,3353595.0
258314285188,HBL,153995.0
557915164008,PPL,1210125.0
978467093008,ENGRO,7711200.0
648669688758,LUCK,13319800.0
461482655693,OGDC,3394920.0
810314795621,FFC,109230.0
570327139685,MEBL,601730.0
133797281877,PSO,10213020.0
027171131278,SYS,19696800.0
787225100520,HBL,1502995.0
861205549137,MARI,5204100.0
607848612761,PPL,891030.0
209324183181,PSO,4636260.0
784115003315,MARI,108953600.0
351207267796,PSO,110880.0
306334785842,HBL,11970380.0
993630681137,FFC,6203120.0
872834295103,ENGRO,125720.0
607740970279,PPL,261870.0
872709555505,SYS,55100.0
326513338256,SYS,1393160.0
833232068868,HBL,8408165.0
668788362789,LUCK,79579500.0
580818569986,OGDC,1855200.0
539503391750,PPL,724710.0
438862230066,FFC,20159810.0
768265769434,HBL,9880475.0
686699878453,FFC,2190210.0
234334256163,MARI,115290100.0
012609181555,MARI,164931400.0
361270926611,HBL,250040.0
152503061645,LUCK,3280550.0
187121494818,PSO,5159700.0
853920375174,PSO,77940.0
822982785276,PSO,3521520.0
247432405173,FFC,76120.0
258915893847,PSO,3167820.0
406445292162,MEBL,5205050.0
431615266421,MARI,4238900.0
648567934929,ENGRO,562800.0
684553594675,MARI,33343100.0
284214502573,PPL,220290.0
733133769067,MARI,56323600.0
256510737760,ENGRO,1688400.0
477397140297,OGDC,15136920.0
166095596014,PSO,371700.0
669966736949,PSO,35315100.0
292053588891,HBL,2774285.0
089604172661,MEBL,369740.0
077816464841,HBL,502360.0
028073495957,PSO,9900.0
398875957360,MARI,454100.0
570631404674,HBL,9460290.0
639473365155,HBL,89775.0
484066504904,ENGRO,21732760.0
027390704906,FFC,223410.0
139346446471,HBL,92435.0
051672736921,FFC,101970.0
187887711304,ENGRO,25166680.0
437037514506,PSO,11590560.0
624775986324,HBL,1619655.0
481840101483,HBL,136990.0
643815886860,MEBL,7016510.0
778874951682,SYS,5077320.0
466561661822,MARI,37013900.0
037764835670,PSO,298980.0
341718034424,PSO,450720.0
739094595527,OGDC,22434120.0
870643812047,ENGRO,3188360.0
210245136584,PPL,192570.0
841926295835,MARI,164247400.0
666148087239,HBL,10191030.0
468230876419,PPL,3347715.0
766232840760,LUCK,18853900.0
394931424266,MARI,5335200.0
563560505184,FFC,671330.0
891730931203,PSO,423540.0
570858381309,HBL,194845.0
111239743925,SYS,3086180.0
889403877302,MEBL,4345680.0
763284824829,MEBL,19840560.0
324488175809,SYS,684400.0
192361705869,ENGRO,263200.0
781123442909,PSO,276660.0
678185996574,LUCK,32914050.0
623735125440,MEBL,26552310.0
538446671907,PSO,24300.0
601077503085,LUCK,1909700.0
434544002008,MEBL,2570700.0
161653909968,PSO,2228580.0
324139281790,MEBL,3896140.0
618301581850,LUCK,30039750.0
665788935202,FFC,2848670.0
858041724331,ENGRO,9219000.0
365731932587,PPL,104265.0
378288702758,FFC,19952240.0
219431784027,SYS,115177560.0
768802579451,MARI,298708500.0
388325706169,LUCK,99984300.0
993384171744,FFC,15083090.0
829101522178,MEBL,1702210.0
059161274192,MARI,657400.0
002131096951,LUCK,19413550.0
362638633635,MARI,129680700.0
188489801237,ENGRO,369600.0
722480908407,LUCK,10193950.0
332641491541,FFC,74470.0
084892208842,LUCK,1565200.0
618692122280,PSO,9630540.0
159084213073,SYS,6260520.0
849232540021,MEBL,357010.0
256584562847,PPL,956235.0
795184079652,MARI,37346400.0
762055858004,LUCK,18985200.0
322899811010,PPL,233205.0
281368443623,PSO,291780.0
075084761145,OGDC,10508040.0
479398773856,ENGRO,22705760.0
843451320727,HBL,630325.0
036870320318,MARI,29149800.0
712832956308,MARI,244455900.0
112600866994,LUCK,102021400.0
897075479665,OGDC,308160.0
202221241486,PSO,21496140.0
113590413468,PSO,15447240.0
600699089265,MARI,5375100.0
103739618878,PSO,130500.0
527062874377,FFC,325930.0
000666775294,OGDC,3561480.0
940598737533,OGDC,2365800.0
056435694687,LUCK,12164750.0
489318286049,PSO,617940.0
154689559764,ENGRO,1829800.0
331913694950,LUCK,9864400.0
397426124503,SYS,5279740.0
926457405379,MEBL,22958270.0
961018465279,ENGRO,6296920.0
215695583621,MARI,296930100.0
919874403521,HBL,241110.0
149942932487,PSO,3014640.0
616009009424,MARI,5466300.0
925793487428,OGDC,26640.0
118833372391,SYS,4539660.0
518953888758,FFC,78210.0
602455678976,ENGRO,26082280.0
718717663299,FFC,2625700.0
655612789206,ENGRO,618520.0
938727117295,ENGRO,6811560.0
968781890584,OGDC,95880.0
350525343992,PPL,80850.0
309617573590,LUCK,14614600.0
739527354218,PPL,136920.0
677047332532,PPL,2472120.0
706172808813,HBL,18439880.0
414125666515,ENGRO,6389320.0
354530965691,HBL,1729475.0
547471153842,LUCK,8283600.0
463117328532,SYS,114628300.0
994406537279,FFC,152790.0
021151284310,FFC,451110.0
242454063188,PSO,45540.0
643204804587,MEBL,501220.0
598581727272,PPL,927675.0
465799314874,MARI,5337100.0
114630707846,HBL,14480470.0
878574749244,OGDC,54600.0
007185529102,ENGRO,33346600.0
384161277017,PSO,457920.0
171890500991,HBL,203965.0
886147250136,MEBL,9629770.0
576670104145,PSO,4658940.0
607799983051,PPL,15644895.0
378443520715,ENGRO,8253280.0
136867441168,MARI,1504800.0
214108172097,ENGRO,42427840.0
785608586065,OGDC,2412720.0
574787690527,PPL,290850.0
015340113565,SYS,108460.0
831252975104,SYS,88276580.0
044509465735,MEBL,90820.0
346845462276,MEBL,916180.0
301824114369,LUCK,452400.0
215695103148,ENGRO,2334080.0
312690866567,ENGRO,7960680.0
480505920360,SYS,2576360.0
134929495122,SYS,3002080.0
795237909455,FFC,983400.0
689902642337,FFC,1292830.0
860499488392,OGDC,11518680.0
096285246611,HBL,243675.0
550857827657,ENGRO,14533960.0
443727033130,PSO,2485980.0
090296067470,FFC,19224700.0
510882574872,FFC,58190.0
182937982397,OGDC,7875120.0
344785830305,FFC,12169740.0
624237111775,PPL,1241310.0
774076320623,FFC,233750.0
980979190893,PPL,19375230.0
787570926697,ENGRO,84000.0
212580397884,MARI,25579700.0
025774772828,FFC,1505570.0
997673804860,MARI,161011700.0
253227007590,ENGRO,248640.0
303618492593,FFC,17419930.0
274038374901,OGDC,2922120.0
241565448295,LUCK,43063150.0
741887581907,ENGRO,118720.0
623632721420,MARI,43580300.0
401073959886,MARI,38155800.0
806716160525,OGDC,19273800.0
241852760344,FFC,495660.0
555806645469,FFC,2119040.0
374369029407,MARI,47608300.0
671283601578,LUCK,17510350.0
665556072949,MEBL,5188710.0
778385547316,PPL,485520.0
089826037929,LUCK,3225950.0
508029538971,PSO,297900.0
150902595749,HBL,4034935.0
206357140656,LUCK,27348100.0
667612405747,HBL,2386305.0
043227639593,PPL,1832670.0
516119529710,FFC,1838650.0
181659961234,PPL,60060.0
829018099416,SYS,10829760.0
371000096863,ENGRO,19777520.0
771841015048,PSO,6889140.0
004669856835,SYS,1177400.0
766007915255,OGDC,1232880.0
306947340236,SYS,15362460.0
197175462386,MEBL,1321070.0
905158960627,PSO,3595680.0
672728824333,HBL,178220.0
001676310558,PSO,19352160.0
008503616554,ENGRO,7090720.0
579216055624,OGDC,3514800.0
568151687765,FFC,151580.0
627032778707,OGDC,22561200.0
496629073339,SYS,9949320.0
411077367780,LUCK,13171600.0
711182607658,ENGRO,137760.0
434236756150,OGDC,2587080.0
607946192173,OGDC,21228480.0
363039623543,ENGRO,3394720.0
281506953596,ENGRO,563080.0
445910577551,MEBL,28418680.0
565924013404,OGDC,2820480.0
271300057750,ENGRO,697200.0
706646350492,SYS,478500.0
660794363423,MARI,33605300.0
981165627992,SYS,1834540.0
559533769170,LUCK,27196000.0
787538350260,PSO,416700.0
490812180678,HBL,1599420.0
769405574684,PSO,12433680.0
146988362285,MEBL,5435520.0
129862670736,OGDC,9254400.0
115118464819,MEBL,3596890.0
611300228982,FFC,1275230.0
966335805339,HBL,18029670.0
163143386874,PSO,481320.0
637696518708,PPL,19371660.0
529539589397,MARI,6024900.0
305627173142,LUCK,676000.0
157015015511,PSO,1035360.0
607823564393,HBL,17143605.0
635782764330,LUCK,13853450.0
471143650145,PPL,808290.0
469915571398,PPL,297150.0
124830041621,OGDC,6344520.0
213352007052,LUCK,3748550.0
174833787213,HBL,126350.0
127798248207,FFC,51260.0
415724907916,HBL,40850.0
898529786936,PSO,19146060.0
584557157155,SYS,56569720.0
153493165538,SYS,57040100.0
490559679570,MEBL,2706360.0
946991348917,MARI,31129600.0
589204574573,PSO,4702140.0
542861654371,PSO,200880.0
005651465645,FFC,2934580.0
322707177401,ENGRO,826560.0
297232094810,ENGRO,7869680.0
138268605444,MARI,50547600.0
854485764262,SYS,96032920.0
857677087702,MARI,292600.0
640730741302,ENGRO,16330160.0
877144369502,PPL,15282855.0
566983205713,PPL,2036370.0
251524688033,SYS,659460.0
398308280859,MEBL,3060900.0
633824417395,FFC,3460160.0
542380294826,MEBL,2525860.0
504371418049,PPL,22680.0
671563659479,MEBL,397480.0
626559246419,SYS,1024860.0
341314837617,HBL,1545650.0
292216443266,ENGRO,58800.0
078150566931,OGDC,10022880.0
178281134896,FFC,217800.0
003674242166,SYS,1308480.0
661477638198,LUCK,12078300.0
753792771141,ENGRO,34392120.0
955252427097,HBL,17383765.0
044339099983,FFC,13074490.0
357293957215,LUCK,79187550.0
526081669570,OGDC,8647440.0
257814553203,SYS,114758220.0
591657880765,LUCK,871000.0
847156937888,SYS,1740000.0
306123774120,MEBL,412870.0
111204091867,PPL,159180.0
400966117423,LUCK,9003800.0
563671045837,LUCK,14408550.0
712698754372,OGDC,928080.0
454938911382,PPL,15935220.0
178877396825,PSO,423720.0
602391808988,MEBL,35530.0
063366629271,HBL,60135.0
555043974282,ENGRO,4861360.0
897990086070,FFC,381040.0
188870799309,ENGRO,488040.0
212636078855,HBL,13211460.0
591962896318,MEBL,3386180.0
340480851180,OGDC,1698240.0
394127513371,LUCK,19470100.0
217827736392,LUCK,71890000.0
461160054295,PSO,32643720.0
349546109051,HBL,5510.0
789620422206,ENGRO,21032200.0
749642338612,PSO,20112300.0
254723306376,LUCK,58658600.0
338722684012,MEBL,537130.0
758156283743,MEBL,24114990.0
441188493541,PPL,6403215.0
579132363013,SYS,4335500.0
304830067743,OGDC,70320.0
261102016484,OGDC,115560.0
396757958424,SYS,1496980.0
485899190323,HBL,147630.0
485824737892,OGDC,276000.0
530705889574,MEBL,72960.0
718797615478,SYS,250560.0
570376904919,LUCK,10752950.0
455172134406,HBL,2376900.0
146215344419,OGDC,1453680.0
192991960619,HBL,1383295.0
229193763541,MEBL,2058080.0
964385871169,MARI,22060900.0
177413315477,OGDC,17438280.0
980849668825,ENGRO,20442800.0
146986548807,MARI,376317800.0
444259806382,LUCK,111743450.0
383944813869,MEBL,35865350.0
493735470085,HBL,228000.0
590205345661,LUCK,1925300.0
124938385679,LUCK,104237250.0
690994512378,OGDC,1986360.0
153520244155,MARI,377338100.0
899406809700,PPL,16892085.0
665101928207,PPL,1703730.0
220545445582,MARI,34922000.0
051877076643,MARI,3237600.0
086942946591,OGDC,16334040.0
688956797612,OGDC,941280.0
770872442983,MARI,21485200.0
945652999207,LUCK,945100.0
960248498592,ENGRO,16248120.0
681415879771,PPL,1645560.0
443902925307,MARI,52763000.0
730238256015,MEBL,10640.0
550902484888,MARI,2517500.0
952967740086,LUCK,9235850.0
324638793904,LUCK,624650.0
936856906696,LUCK,14636050.0
110475188133,MEBL,720670.0
093702660361,LUCK,26174200.0
801634717709,SYS,495320.0
023009379832,FFC,17214450.0
647076442358,HBL,2826630.0
416410080243,SYS,78919440.0
453448222234,MEBL,2051240.0
287416468601,MARI,308349100.0
822828119767,SYS,654820.0
665028896832,MEBL,3282820.0
521156884297,FFC,1714130.0
510955271801,OGDC,1890120.0
893395109544,MEBL,525920.0
345481280449,MEBL,9354080.0
047733259461,MARI,42590400.0
303736443835,HBL,212895.0
658541335537,MEBL,4431180.0
376808032676,ENGRO,4195240.0
686349846896,ENGRO,8257200.0
667059858501,ENGRO,1332800.0
344302612430,OGDC,330600.0
983274792024,OGDC,26040.0
015656054427,ENGRO,136640.0
815710040307,HBL,17193005.0
275255941199,PPL,568785.0
101014172380,OGDC,19533120.0
630916071223,LUCK,1290900.0
650454760604,HBL,13649600.0
024965756974,PSO,1909800.0
790352269332,FFC,150260.0
744235827508,SYS,72962260.0
492980403126,SYS,367720.0
801685380484,OGDC,190920.0
036470068237,OGDC,223200.0
605863845802,OGDC,2288880.0
319317243132,HBL,18961715.0
870907144737,PPL,8689800.0
750698436315,PPL,1168020.0
740882659075,MEBL,2911180.0
013338444924,HBL,17679405.0
671059991598,OGDC,93960.0
895545113561,ENGRO,6277600.0
697457850379,FFC,229350.0
756452954576,PSO,33391980.0
543174663099,HBL,42845.0
394578679982,PSO,12560760.0
627447727943,FFC,15965620.0
263086535618,HBL,1301405.0
490172003473,ENGRO,22988280.0
312022658555,MARI,26702600.0
602867145990,LUCK,625950.0
963739594472,OGDC,12734640.0
018314274312,HBL,5014005.0
964582262087,LUCK,9861800.0
701696232335,MEBL,496280.0
272495103245,LUCK,1886950.0
548752255159,MEBL,18240380.0
333921586849,OGDC,314160.0
712143557106,HBL,17340825.0
265832858724,OGDC,114240.0
454793750720,OGDC,3012480.0
325400766108,MEBL,413630.0
673075756866,PSO,27955620.0
341862049642,SYS,17288060.0
775214065629,SYS,96080480.0
538754276836,PSO,3024540.0
529583853117,HBL,34865.0
033559785018,MARI,27949000.0
573707288804,FFC,212850.0
698162474439,MEBL,5515890.0
396483274190,MEBL,224580.0
419824862089,SYS,8074760.0
637593202231,ENGRO,51433760.0
215670301497,ENGRO,7667240.0
841023383659,OGDC,771360.0
018127171896,HBL,206720.0
895598817711,PSO,34918380.0
603169594590,FFC,211530.0
795754053129,OGDC,15885960.0
575579047144,HBL,1129550.0
369120911940,PSO,1340460.0
896684129124,PSO,28574280.0
347495031679,PPL,31500.0
153802038834,LUCK,32500.0
221276912278,SYS,14879320.0
121177118454,PSO,19410480.0
834059604692,MARI,1537100.0
734890815529,HBL,194655.0
913235545649,MARI,187340000.0
729710539238,OGDC,269760.0
023839103943,HBL,3261445.0
656320385079,MEBL,21398560.0
026711230355,FFC,1559360.0
271363629762,SYS,76836660.0
910197439535,PPL,2433270.0
981191137088,OGDC,28200.0
878581488759,HBL,1071600.0
029508066363,PPL,16231740.0
795539371231,LUCK,9234550.0
150115940391,PSO,263520.0
236372087269,FFC,19470.0
927671758046,MEBL,3322910.0
989092950728,FFC,272140.0
711043772747,MEBL,18102630.0
045536294624,OGDC,9564840.0
979550448011,PPL,907200.0
468388706813,ENGRO,647080.0
291501474699,FFC,2473240.0
494803242341,FFC,17179470.0
659810778517,HBL,379905.0
287452229190,MARI,26195300.0
334278676552,OGDC,5903040.0
225954733807,PSO,31571640.0
164622050230,HBL,2503345.0
862772908100,LUCK,1277250.0
864722762317,SYS,92947900.0
828979318059,MARI,29911700.0
456421058262,PPL,992250.0
725353156860,PPL,361515.0
571962154685,PSO,4880880.0
457781789539,FFC,738540.0
226555896132,MEBL,13665370.0
220347894622,ENGRO,55210400.0
471854177456,MEBL,27120790.0
094213558058,OGDC,19439280.0
540745919800,LUCK,2806700.0
454661179946,PSO,4813200.0
083111494923,MEBL,2778750.0
810433848207,MEBL,126350.0
571268590374,LUCK,9802650.0
500321270173,HBL,10125860.0
479188562330,MEBL,1483330.0
753437886812,ENGRO,739760.0
625797388408,HBL,2050670.0
348520121397,MARI,225015100.0
304663599199,MARI,2779700.0
614273955585,OGDC,53520.0
676598437377,FFC,3105960.0
334496945799,LUCK,32067100.0
400973118360,MARI,4738600.0
120374754895,HBL,14051070.0
718593047343,OGDC,1341720.0
577179934533,MARI,11941500.0
170857152349,PSO,511560.0
017165810974,ENGRO,474040.0
922977641400,MARI,23660700.0
084527885831,FFC,1846020.0
334546419927,SYS,935540.0
383829489180,LUCK,1351350.0
708773883291,OGDC,3194520.0
962609190824,HBL,62320.0
099621980984,PSO,3752280.0
531542101073,FFC,120780.0
746854641725,ENGRO,42037520.0
477609787528,OGDC,673080.0
749438871821,PSO,6839820.0
403913478098,ENGRO,4946760.0
235229419549,LUCK,978900.0
279851061056,ENGRO,707840.0
854027202576,OGDC,1148880.0
900611385193,PSO,465840.0
094424326706,HBL,280820.0
025913359760,HBL,15772660.0
661050985101,MARI,832200.0
119408356453,ENGRO,318640.0
595910629192,MEBL,7742500.0
651680632087,OGDC,348120.0
943159454791,SYS,90016000.0
453767596674,OGDC,1191000.0
421521560405,MARI,39238800.0
542087306281,ENGRO,21021280.0
314975399836,SYS,677440.0
213873640588,SYS,105046120.0
153328032882,LUCK,70417100.0
650543941776,PPL,12728310.0
357930399543,ENGRO,7236880.0
999507220886,LUCK,16576950.0
558681974546,OGDC,1075560.0
866556697404,PSO,21386340.0
068533551428,MEBL,62700.0
127840326220,FFC,448580.0
239818459961,HBL,11206580.0
273656648980,MEBL,19483740.0
275539873071,SYS,14881060.0
129321805812,ENGRO,2666440.0
421633846192,ENGRO,54750640.0
587601784494,ENGRO,729680.0
878312264041,HBL,14426130.0
554974928457,MEBL,256690.0
832821720791,SYS,14750560.0
145196854013,OGDC,21360.0
128503474067,MARI,562400.0
417975833943,OGDC,41280.0
786364148187,FFC,1524490.0
210053782981,PSO,106560.0
709267075748,PPL,1172115.0
055440003333,PPL,31605.0
322895076840,PPL,10086930.0
377360635824,LUCK,6912100.0
561298679468,LUCK,61142900.0
332747804984,HBL,163020.0
193596049274,ENGRO,54404280.0
660734336471,SYS,20783720.0
910763680380,SYS,871160.0
404936014360,PSO,32963940.0
248352031921,SYS,17317060.0
543254352012,MARI,36656700.0
251019402563,OGDC,82560.0
736712365774,ENGRO,7220640.0
592125273766,OGDC,778920.0
665490103581,ENGRO,1851080.0
482392437982,LUCK,7967700.0
519234334451,MARI,41828500.0
271425707218,SYS,15033020.0
802679862878,LUCK,13518700.0
175784193744,HBL,780045.0
289769413370,PPL,16236150.0
415847591177,MARI,23932400.0
710130286417,FFC,310970.0
622669765401,ENGRO,5205200.0
697116464472,LUCK,1116050.0
856175895071,LUCK,5365100.0
009322245756,FFC,1716990.0
354189111294,PPL,852495.0
016103644639,PSO,56520.0
784178154065,SYS,28845140.0
340032147627,PSO,161280.0
853909230413,OGDC,933960.0
495152813069,ENGRO,7404040.0
568793609184,MEBL,13375050.0
577155547445,OGDC,23742240.0
833820180102,FFC,3289440.0
093488110248,MEBL,84930.0
945809642550,OGDC,1034520.0
873775401789,SYS,48090120.0
121543143237,SYS,33983940.0
368017975614,ENGRO,6790000.0
379756770767,SYS,3835540.0
972781796819,SYS,73911140.0
127402083716,FFC,1431760.0
812077582287,LUCK,564200.0
165378197669,PPL,1169385.0
827437467870,LUCK,880100.0
405653826454,PSO,3848400.0
729625388598,ENGRO,6286000.0
174357698515,OGDC,15041280.0
360720244044,HBL,32300.0
530831522781,ENGRO,6386520.0
769913955057,ENGRO,21868280.0
223073394835,FFC,2948880.0
073670263006,LUCK,480350.0
587199945864,MARI,2770200.0
194443893071,ENGRO,5874680.0
133245256413,SYS,5765780.0
640868875003,FFC,53020.0
973273271473,PPL,252735.0
639268832718,MEBL,202160.0
287858336905,MARI,3410500.0
511227635347,FFC,1750100.0
315090266300,MARI,1939900.0
240018401107,OGDC,253680.0
186648665667,HBL,17194715.0
067818779096,OGDC,447960.0
455430920749,OGDC,222000.0
402365330703,OGDC,58680.0
667500486703,LUCK,58604650.0
156212537827,ENGRO,8664600.0
